ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default"
,variable,45454595,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Womens Dresses","Womens Dresses",,"https://i.etsystatic.com/10781416/r/il/ab65df/1277722923/il_fullxfull.1277722923_8dcf.jpg,https://i.etsystatic.com/10781416/r/il/17e4a6/1230508674/il_fullxfull.1230508674_3iuw.jpg,https://i.etsystatic.com/10781416/r/il/af35b2/1277722913/il_fullxfull.1277722913_sigh.jpg,https://i.etsystatic.com/10781416/r/il/d77113/1277722911/il_fullxfull.1277722911_lw3o.jpg,https://i.etsystatic.com/10781416/r/il/b33707/1230501020/il_fullxfull.1230501020_eflc.jpg,https://i.etsystatic.com/10781416/r/il/9d3574/3685493888/il_fullxfull.3685493888_av8h.jpg,https://i.etsystatic.com/10781416/r/il/84bb40/1297679721/il_fullxfull.1297679721_4y4e.jpg,https://i.etsystatic.com/10781416/r/il/ba2ef5/1849716609/il_fullxfull.1849716609_rm6p.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Sleeveless Summer maxi Dresses Women's oversize cotton caftan linen dresses with pockets plus size clothing Bridesmaid dresses B27",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454595,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,45454605,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Womens Dresses","Womens Dresses",,"https://i.etsystatic.com/6811060/r/il/555d7f/3467666559/il_fullxfull.3467666559_h34k.jpg,https://i.etsystatic.com/6811060/r/il/6c5975/3824093500/il_fullxfull.3824093500_lsjw.jpg,https://i.etsystatic.com/6811060/r/il/541ac0/2240801717/il_fullxfull.2240801717_o3rc.jpg,https://i.etsystatic.com/6811060/r/il/257887/1301840722/il_fullxfull.1301840722_pbaf.jpg,https://i.etsystatic.com/6811060/r/il/00390b/2193253854/il_fullxfull.2193253854_54qc.jpg,https://i.etsystatic.com/6811060/r/il/e79979/762325855/il_fullxfull.762325855_3e4q.jpg,https://i.etsystatic.com/6811060/r/il/6b11c3/1301840748/il_fullxfull.1301840748_n2uw.jpg,https://i.etsystatic.com/6811060/r/il/1dafcf/3871608235/il_fullxfull.3871608235_ahns.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Linen dress, Linen Maxi dress for women, womens dresses, sleeveless Linen dress, Linen dress pocket, Summer dress long, Oversized dress C418",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454605,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,45454615,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Womens Dresses","Womens Dresses",,"https://i.etsystatic.com/6821950/r/il/501bb4/3698646015/il_fullxfull.3698646015_ip3b.jpg,https://i.etsystatic.com/6821950/r/il/0ae932/737203299/il_fullxfull.737203299_5gu4.jpg,https://i.etsystatic.com/6821950/r/il/0b9d48/737203295/il_fullxfull.737203295_1ljk.jpg,https://i.etsystatic.com/6821950/r/il/f7b9ce/737203379/il_fullxfull.737203379_aqal.jpg,https://i.etsystatic.com/6821950/r/il/214ad2/737203285/il_fullxfull.737203285_h7lp.jpg,https://i.etsystatic.com/6821950/r/il/e3bb49/1409859326/il_fullxfull.1409859326_ay3t.jpg,https://i.etsystatic.com/6821950/r/il/fec2d2/1457125233/il_fullxfull.1457125233_8w6q.jpg,",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Summer Dress, Wide Strap Maxi Dress in Gray, Summer Maxi Dress, Day Dress For Summer, Open Back Dress, Plus Size Maxi Dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454615,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,45454625,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Womens Dresses","Womens Dresses",,"https://i.etsystatic.com/8154976/r/il/1697ba/1272872989/il_fullxfull.1272872989_b9ps.jpg,https://i.etsystatic.com/8154976/r/il/7e2f66/1225653886/il_fullxfull.1225653886_ij6j.jpg,https://i.etsystatic.com/8154976/r/il/b2fcd3/1225653882/il_fullxfull.1225653882_h3pj.jpg,https://i.etsystatic.com/8154976/r/il/7d95c8/4606280342/il_fullxfull.4606280342_me1b.jpg,,,,",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Dori beige dress - Beige linen dress - Summer linen dress - V neck linen dress - Linen dress",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454625,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,45454635,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Womens Dresses","Womens Dresses",,"https://i.etsystatic.com/7637330/r/il/151ee4/1274887572/il_fullxfull.1274887572_mk0n.jpg,https://i.etsystatic.com/7637330/r/il/e9ebf2/1317986329/il_fullxfull.1317986329_1lxo.jpg,https://i.etsystatic.com/7637330/r/il/a184af/1317983993/il_fullxfull.1317983993_75xz.jpg,https://i.etsystatic.com/7637330/r/il/4600ea/1317977287/il_fullxfull.1317977287_jmgy.jpg,https://i.etsystatic.com/7637330/r/il/c64c64/1322113265/il_fullxfull.1322113265_n50p.jpg,https://i.etsystatic.com/7637330/r/il/5e0b0a/1323976621/il_fullxfull.1323976621_c6pj.jpg,https://i.etsystatic.com/7637330/r/il/0cc1d1/1322113659/il_fullxfull.1322113659_53vk.jpg,https://i.etsystatic.com/7637330/r/il/4b4d01/1276735406/il_fullxfull.1276735406_629g.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
