ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default"
,variable,98989948,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,Kids,Kids,,"https://i.etsystatic.com/7813655/r/il/2f93ed/2373430203/il_fullxfull.2373430203_dsv9.jpg,https://i.etsystatic.com/7813655/r/il/18e285/1449823481/il_fullxfull.1449823481_tipj.jpg,https://i.etsystatic.com/7813655/r/il/f05474/1981981488/il_fullxfull.1981981488_kwkg.jpg,https://i.etsystatic.com/7813655/r/il/6e2ba0/2027991521/il_fullxfull.2027991521_a420.jpg,https://i.etsystatic.com/7813655/r/il/abf1ed/2325844202/il_fullxfull.2325844202_hw8y.jpg,https://i.etsystatic.com/7813655/r/il/9b47b1/1562653068/il_fullxfull.1562653068_g4ss.jpg,https://i.etsystatic.com/7813655/r/il/b3f38f/1630677949/il_fullxfull.1630677949_4m28.jpg,https://i.etsystatic.com/7813655/r/il/e8c8cb/1510830130/il_fullxfull.1510830130_gdzv.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Class of 2034 shirt, Class of 2035, Pre-Kindergarten Graduation Shirt, Kindergarten Shirt, Handprint Shirt, First Day School Shirt, Keepsake",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989948,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,98989958,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,Kids,Kids,,"https://i.etsystatic.com/10786702/r/il/4eb50c/1310529915/il_fullxfull.1310529915_keu3.jpg,https://i.etsystatic.com/10786702/r/il/5bd9ed/1533513303/il_fullxfull.1533513303_ndj1.jpg,https://i.etsystatic.com/10786702/r/il/a93f7d/1486031404/il_fullxfull.1486031404_pr4h.jpg,https://i.etsystatic.com/10786702/r/il/e37066/1486031938/il_fullxfull.1486031938_3wrf.jpg,,,,",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Babe Lincoln Abraham Lincoln, President shirt, Funny Toddler Shirt, Toddler Shirt, Funny Toddler gift, Baby Shower Gift",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989958,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,98989968,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,Kids,Kids,,"https://i.etsystatic.com/5594062/r/il/7da7db/1193102630/il_fullxfull.1193102630_5zs9.jpg,https://i.etsystatic.com/5594062/r/il/b6b561/266733122/il_fullxfull.266733122.jpg,https://i.etsystatic.com/5594062/r/il/228129/309807594/il_fullxfull.309807594.jpg,https://i.etsystatic.com/5594062/r/il/b00a71/1025163107/il_fullxfull.1025163107_iogs.jpg,https://i.etsystatic.com/5594062/r/il/ce76ca/1193102818/il_fullxfull.1193102818_3cwd.jpg,,,",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"I'm Going to Be A Big Sister Tee Shirt, Big Sister Onesie, Personalized Big Sister Monkey Tee Shirt with Baby Monkey 12132011a",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989968,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,98989978,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,Kids,Kids,,"https://i.etsystatic.com/10889243/r/il/c9d3f2/4465019315/il_fullxfull.4465019315_9s4y.jpg,https://i.etsystatic.com/10889243/r/il/e1aa68/4417647718/il_fullxfull.4417647718_dsob.jpg,https://i.etsystatic.com/10889243/r/il/26a169/4417647722/il_fullxfull.4417647722_9v4s.jpg,https://i.etsystatic.com/10889243/r/il/8ecc0f/4465019023/il_fullxfull.4465019023_ricw.jpg,https://i.etsystatic.com/10889243/r/il/a239a7/4465018979/il_fullxfull.4465018979_d9jn.jpg,https://i.etsystatic.com/10889243/r/il/6f8828/4417647714/il_fullxfull.4417647714_rl9m.jpg,https://i.etsystatic.com/10889243/r/il/2e179f/4417647720/il_fullxfull.4417647720_2set.jpg,https://i.etsystatic.com/10889243/r/il/e2c8c6/4465018977/il_fullxfull.4465018977_gj0b.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Pug Life Kids's Tshirt, Unisex Youth Short Sleeve Thug Pug Children's Shirt, Pug Kids Shirt, Pug Gift, Pug Shirt, Pug Owner Gift, Dog Lovers",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,Kids,Kids,,,,,98989978,,,,,,,Size,3XL,,1,,Gender," Women",,1,
